projectId	bugNumer	date	login	assignmentType	eventId	commitSHA
507775	663	2011-04-28T15:53:13.000Z	deinspanjer	2	427867	8927e1dee4b069bbb9cc3f345ee50a6275ae3f5f	
507775	665	2011-04-28T15:53:13.000Z	deinspanjer	2	427869	904bee12bc3a3ea4891fe40e8c894f8a52d174a7	
507775	666	2011-04-28T15:53:13.000Z	deinspanjer	2	427870	5fe2615ba7d41dd6596c020db4bd7fb7f248d58f	
507775	674	2011-04-28T15:53:13.000Z	deinspanjer	2	427871	689b20a518eb9cb6441b01e19a5e72bfb0ff535f	
507775	669	2011-04-28T15:53:14.000Z	deinspanjer	2	427874	37b1415b578a43b45c9acd82095d14e6bca3948b	
507775	670	2011-04-28T15:53:14.000Z	deinspanjer	2	427873	da9f4992e046fb5c79471444ab95fd6b3e9cdc34	
507775	676	2011-04-28T15:53:14.000Z	deinspanjer	2	427875	ac8646deb75b46552e5e7bd41700a29d0a79c45e	
507775	678	2011-04-28T15:53:14.000Z	deinspanjer	2	427876	b26d86293f080fd996b4f223efb2fa9f7dbfda4e	
507775	681	2011-04-28T15:53:14.000Z	deinspanjer	2	427877	57108c8575b39e7b6c0e7c2ca4bf20f03e6d0912	
507775	682	2011-04-28T15:53:14.000Z	deinspanjer	2	427878	5ea58a338797c6ea633fb0c8de37680b739f6a45	
507775	683	2011-04-28T15:53:14.000Z	deinspanjer	2	427879	1b5cdb181a1efb92a4c0ef793a9940f06cbb9fc3	
507775	687	2011-04-28T15:53:14.000Z	deinspanjer	2	427880	3ed848a495a494538a9071ccd447f23fa07fb7f2	
507775	688	2011-04-28T15:53:14.000Z	deinspanjer	2	427881	12a33e6a913093a7cba3feaf98f236a0fef30142	
507775	690	2011-04-28T15:53:14.000Z	deinspanjer	2	427882	d1d3f8c4ca39471ff551330eea508d31d9aea2ea	
507775	695	2011-04-28T15:53:14.000Z	deinspanjer	2	427883	09d650fae77ad487626553b7899b0e82760daec3	
507775	696	2011-04-28T15:53:14.000Z	deinspanjer	2	427890	d0780f0f62de1f975a9f19b7399289ffeb189be8	
507775	697	2011-04-28T15:53:14.000Z	deinspanjer	2	427884	9ca8165f3bda0718ac5ff43d8ef7460ee4f099d3	
507775	702	2011-04-28T15:53:14.000Z	deinspanjer	2	427885	d7a02fb28f1a4a816971dc6d0cf6678dd1160b35	
507775	705	2011-04-28T15:53:14.000Z	deinspanjer	2	427886	352cb74f960fe9d0c91cd44fa61474625e960e03	
507775	706	2011-04-28T15:53:14.000Z	deinspanjer	2	427887	65ca8570276fbd59fbef65f812a2f8a1cb301492	
507775	707	2011-04-28T15:53:14.000Z	deinspanjer	2	427888	818f3b4d7505e998fd42ac5cce5b622484c480a9	
507775	708	2011-04-28T15:53:14.000Z	deinspanjer	2	427889	953fcbc58c236936c8522217bd56a4bb5579a250	
507775	711	2011-04-28T15:53:14.000Z	deinspanjer	2	427892	7dda421cfa090290bc4a1c1eb766aaab45aaf3fb	
507775	712	2011-04-28T15:53:14.000Z	deinspanjer	2	427893	45ec2c6e21e26567534990d21c2d7508173fba18	
507775	713	2011-04-28T15:53:14.000Z	deinspanjer	2	427894	c6f58321e4761b308081dd7498b3a9602ccbd29e	
507775	714	2011-04-28T15:53:14.000Z	deinspanjer	2	427895	1a480071746576e6a7f9fdfc259b47a8da3b4aec	
507775	715	2011-04-28T15:53:14.000Z	deinspanjer	2	427896	bcaeb226d5db61a2b54cb89a59bc44432eff6918	
507775	716	2011-04-28T15:53:14.000Z	deinspanjer	2	427897	5082ad6d116e5aa38a1333af1e87657bfbcf806b	
507775	717	2011-04-28T15:53:14.000Z	deinspanjer	2	427898	f7100c0698c6808d22736160f4229ea4a780f446	
507775	718	2011-04-28T15:53:14.000Z	deinspanjer	2	427899	ee9beda3981c4b4acb5da85779f659bb27988767	
507775	719	2011-04-28T15:53:14.000Z	deinspanjer	2	427900	8a03ca111463fe0ea5ec1e3e90d4ca146b1cb920	
507775	720	2011-04-28T15:53:14.000Z	deinspanjer	2	427901	ecc1a3cd8cb1aaf836b1f03dc48d56d008be3d0d	
507775	721	2011-04-28T15:53:14.000Z	deinspanjer	2	427902	608c5a838d2842ffad3c77cd910c8975c69d0a19	
507775	722	2011-04-28T15:53:14.000Z	deinspanjer	2	427903	4634ca5cb8c8ad0a3c725363f3705a4078c04c9c	
507775	723	2011-04-28T15:53:14.000Z	deinspanjer	2	427904	3cda177b9b571b4edc9a48512c57fb830f3ecc19	
507775	724	2011-04-28T15:53:14.000Z	deinspanjer	2	427905	fdef88debb84af1ac82562ee60bc353dccd24027	
507775	725	2011-04-28T15:53:14.000Z	deinspanjer	2	427906	3b967040da249ce58e848e7c00dad11b42eb3c9f	
507775	727	2011-04-28T15:53:14.000Z	deinspanjer	2	427907	47a6065805ee8e589935af505f1c3bba2c57e3a6	
507775	728	2011-04-28T15:53:14.000Z	deinspanjer	2	427908	906ec57f20d53b6353e504d69c4e4257d5ba92dd	
507775	729	2011-04-28T15:53:14.000Z	deinspanjer	2	427909	6097365738e5b166c7adb2b21a6bce54fdf9f2f0	
507775	730	2011-04-28T15:53:14.000Z	deinspanjer	2	427910	e639ffbc935b00b3d017931022548382676f92bf	
507775	732	2011-04-28T15:53:14.000Z	deinspanjer	2	427912	1d240aaff66c6ed10cc46cb4b745cd8dd58d667d	
507775	734	2011-04-28T15:53:14.000Z	deinspanjer	2	427911	60b423b741f96d4aa8662e820ad6bf147ed93168	
507775	735	2011-04-28T15:53:14.000Z	deinspanjer	2	427913	578b752425415f0d41bc1881f9e7b67918eb2dc7	
507775	736	2011-04-28T15:53:14.000Z	deinspanjer	2	427914	faefc772a462546b0127b674c8b6d3dccfd61c7e	
507775	742	2011-04-28T15:53:14.000Z	deinspanjer	2	427915	4631df9d0111f20116a8f2d631ca67f368d33d33	
507775	743	2011-04-28T15:53:14.000Z	deinspanjer	2	427916	78c6f951a31d08dcdad94326fcafef8b32c9d213	
